2631,95 
2636,116 
2641,108 
2647,137 
2652,119 
2657,99 
2662,104 
2667,104 
2672,115 
2677,114 
2682,122 
2687,125 
2692,105 
2697,108 
2703,134 
2708,116 
2713,123 
2718,100 
2723,114 
2728,114 
2733,91 
2738,128 
2743,106 
2748,114 
2754,109 
2759,108 
2764,120 
2769,110 
2774,101 
2779,118 
2785,114 
2790,114 
2795,109 
2800,122 
2805,116 
2810,105 
2815,100 
2820,102 
2825,113 
2831,110 
2836,103 
2841,105 
2846,105 
2851,99 
2856,112 
2862,108 
2867,99 
2874,118 
2881,103 
2887,111 
2894,108 
2900,103 
2906,125 
2912,101 
2918,105 
2923,91 
2928,94 
2933,108 
2938,107 
2943,99 
2949,105 
2954,93 
2959,110 
2964,104 
2969,102 
2974,104 
2979,98 
2984,104 
2989,135 
2995,93 
3000,95 
3005,104 
3010,103 
3015,115 
3020,93 
3025,112 
3031,96 
3036,104 
3041,104 
3046,109 
3051,110 
3056,107 
3061,111 
3067,107 
3072,103 
3077,103 
3082,110 
3087,106 
3092,104 
3097,106 
3102,109 
3108,101 
3113,111 
3118,108 
3123,103 
3128,101 
3133,105 
3138,96 
3143,112 
3148,112 
3154,97 
3159,105 
3164,111 
3169,111 
3174,106 
3179,105 
3184,116 
3190,95 
3195,106 
3200,105 
3205,99 
3210,112 
3215,97 
3220,105 
3226,90 
3231,98 
3236,110 
3241,106 
3246,120 
3251,115 
3257,101 
3262,106 
3267,109 
3272,111 
3277,111 
3282,109 
3287,114 
3292,102 
3298,110 
3303,104 
3308,108 
3313,105 
3318,107 
3323,121 
3328,96 
3333,122 
3338,101 
3343,106 
3348,102 
3353,116 
3359,112 
3364,103 
3369,94 
3374,103 
3379,96 
3384,101 
3389,109 
3394,102 
3400,122 
3405,112 
3410,115 
3415,103 
3420,109 
3425,122 
3430,107 
3435,106 
3441,103 
3446,98 
3451,104 
3456,115 
3461,103 
3466,115 
3471,117 
3476,117 
3482,118 
3487,98 
3492,108 
3497,107 
3502,109 
3507,110 
3512,109 
3518,102 
3524,95 
3530,108 
3537,107 
3543,96 
3549,98 
3555,98 
3561,112 
3567,114 
3572,120 
3577,107 
3583,101 
3588,121 
3593,96 
3598,125 
3603,102 
3608,113 
3613,108 
3619,114 
3624,102 
3629,95 
3634,105 
3639,109 
3644,113 
3649,101 
3654,110 
3659,104 
3664,111 
3670,98 
3675,112 
3680,112 
3685,114 
3690,111 
3695,105 
3700,104 
3705,112 
3710,101 
3716,97 
3721,107 
3726,109 
3731,111 
3736,109 
3741,109 
3746,110 
3751,100 
3756,102 
3762,112 
3767,108 
3772,103 
3777,119 
3823,110 
3842,102 
3859,106 
3867,115 
3872,108 
3877,129 
3882,109 
3888,104 
3893,103 
3898,111 
3903,112 
3908,109 
3913,113 
3919,109 
3924,102 
3929,103 
3934,100 
3939,112 
3944,108 
3949,106 
3954,114 
3960,112 
3965,106 
3970,114 
3975,102 
3980,114 
3985,111 
3990,106 
3995,115 
4001,107 
4006,106 
4011,109 
4016,112 
4021,110 
4026,111 
4031,111 
4037,106 
4042,108 
4047,101 
4052,109 
4057,112 
4062,106 
4068,115 
4073,119 
4078,111 
4083,127 
4088,112 
4093,112 
4098,120 
4104,122 
4109,107 
4114,117 
4119,113 
4125,109 
4130,98 
4135,127 
4140,102 
4145,125 
4150,106 
4155,104 
4160,103 
4165,122 
4171,120 
4177,108 
4182,109 
4189,101 
4195,109 
4202,112 
4207,105 
4213,107 
4221,100 
4226,100 
4231,105 
4236,100 
4241,115 
4246,106 
4251,107 
4257,114 
4262,113 
4267,116 
4272,106 
4277,111 
4283,107 
4288,105 
4293,112 
4298,115 
4303,116 
4308,118 
4313,110 
4319,101 
4324,110 
4329,123 
4334,110 
4339,97 
4344,105 
4350,107 
4355,104 
4360,106 
4365,109 
4370,123 
4375,109 
4380,119 
4385,111 
4390,116 
4395,105 
4400,110 
4406,108 
4411,103 
4416,111 
4421,111 
4426,120 
4431,102 
4436,111 
4442,111 
4447,108 
4452,113 
4457,102 
4462,123 
4467,123 
4473,110 
4478,107 
4483,99 
4488,103 
4493,114 
4498,125 
4503,116 
4508,113 
4513,114 
4519,122 
4524,104 
4529,99 
4534,105 
4539,115 
4544,115 
4549,109 
4555,110 
4560,108 
4565,107 
4570,121 
4575,106 
4580,113 
4585,108 
4590,119 
4595,100 
4600,108 
4606,102 
4611,124 
4616,116 
4621,111 
4626,113 
4631,103 
4636,110 
4641,109 
4647,117 
4652,99 
4657,118 
4662,118 
4667,102 
4672,98 
4677,107 
4682,113 
4688,106 
4693,112 
4698,104 
4703,122 
4708,108 
4713,115 
4718,111 
4724,110 
4729,107 
4734,108 
4739,111 
4744,115 
4749,111 
4754,103 
4760,107 
4765,120 
4770,103 
4775,102 
4780,103 
4785,106 
4790,109 
4796,110 
4801,106 
4806,97 
4811,102 
4816,117 
4821,106 
4828,120 
4834,106 
4840,119 
4846,105 
4852,108 
4858,105 
4864,111 
4871,109 
4876,109 
4881,118 
4887,103 
4892,101 
4897,100 
4902,110 
4907,103 
4912,113 
4917,117 
4922,120 
4928,104 
4933,105 
4938,101 
4943,110 
4948,109 
4954,113 
4959,107 
4964,105 
4969,107 
4974,111 
4979,108 
4984,105 
4989,98 
4995,100 
5000,99 
5005,106 
5010,108 
5015,109 
5020,106 
5025,103 
5030,101 
5035,108 
5040,109 
5045,109 
5051,113 
5056,107 
5061,107 
5066,106 
5071,110 
5076,106 
5082,105 
5087,104 
5092,105 
5097,105 
5102,105 
5107,104 
5112,111 
5118,108 
5123,108 
5128,104 
5133,102 
5138,105 
5143,105 
5148,106 
5154,104 
5159,114 
5164,101 
5169,108 
5174,110 
5179,104 
5185,110 
5190,103 
5195,108 
5200,110 
5205,109 
5210,100 
5215,101 
5220,108 
5225,112 
5231,103 
5236,117 
5241,105 
5246,106 
5251,105 
5256,104 
5261,108 
5267,106 
5272,110 
5277,108 
5282,110 
5287,108 
5292,101 
5297,99 
5302,106 
5307,111 
5313,103 
5318,109 
5323,96 
5328,113 
5333,100 
5338,110 
5343,102 
5349,103 
5354,100 
5359,111 
5364,114 
5369,105 
5374,96 
5379,113 
5384,100 
5389,113 
5394,106 
5400,105 
5405,119 
5410,92 
5415,109 
5420,107 
5425,113 
5430,101 
5435,108 
5440,112 
5445,103 
5450,122 
5456,108 
5461,115 
5466,122 
5471,110 
5476,108 
5482,108 
5489,120 
5495,104 
5501,105 
5507,121 
5513,114 
5519,111 
5525,108 
5531,115 
5536,108 
5541,107 
5546,112 
5551,107 
5556,103 
5561,118 
5567,104 
5572,106 
5577,108 
5582,118 
5587,107 
5592,112 
5597,107 
5603,118 
5608,111 
5613,118 
5618,108 
5623,113 
5629,130 
5634,112 
5639,102 
5644,109 
5649,120 
5654,110 
5660,113 
5665,129 
5670,113 
5675,102 
5680,109 
5685,110 
5690,104 
5695,114 
5700,108 
5705,112 
5711,103 
5716,99 
5721,111 
5726,118 
5731,106 
5736,111 
5741,108 
5746,107 
5751,107 
5756,99 
5762,111 
5767,105 
5772,105 
5777,112 
5782,112 
5787,107 
5793,107 
5798,106 
5803,105 
5809,105 
5814,116 
5819,108 
5824,108 
5829,106 
5834,110 
5839,108 
5845,103 
5850,109 
5855,119 
5860,96 
5865,117 
5870,100 
5875,104 
5880,108 
5886,107 
5891,105 
5896,109 
5901,115 
5906,118 
5911,109 
5916,108 
5921,94 
5927,107 
5932,115 
5937,117 
5942,108 
5947,110 
5952,104 
5957,102 
5962,104 
5968,105 
5973,103 
5978,108 
5983,107 
5988,109 
5993,108 
5998,109 
6004,110 
6009,112 
6014,111 
6019,105 
6024,106 
6029,114 
6034,115 
6040,117 
6045,130 
6050,114 
6055,109 
6060,113 
6065,116 
6070,110 
6075,106 
6080,106 
6085,115 
6091,113 
6096,101 
6101,116 
6106,111 
6111,113 
6116,99 
6121,112 
6126,106 
6132,101 
6138,111 
6144,112 
6151,111 
6157,104 
6163,108 
6169,104 
6175,97 
6180,115 
6185,105 
6190,106 
6195,110 
6200,111 
6205,110 
6210,105 
6215,109 
6221,123 
6226,108 
6231,111 
6236,102 
6241,116 
6246,108 
6251,127 
6257,115 
6262,109 
6267,113 
6272,112 
6277,120 
6282,119 
6287,104 
6292,115 
6298,104 
6303,111 
6308,112 
6313,111 
6318,127 
6324,117 
6329,110 
6334,111 
6339,112 
6344,114 
6349,112 
6354,108 
6359,110 
6364,108 
6370,110 
6375,114 
6380,115 
6385,114 
6390,103 
6395,107 
6400,105 
6405,120 
6410,111 
6415,110 
6421,111 
6426,104 
6431,107 
6436,104 
6441,101 
6446,110 
6452,109 
6457,109 
6462,113 
6467,106 
6472,115 
6477,119 
6482,113 
6488,115 
6493,113 
6498,108 
6503,109 
6508,105 
6513,111 
6518,117 
6523,107 
6528,122 
6534,106 
6539,110 
6544,110 
6549,124 
6554,110 
6559,112 
6564,109 
6569,111 
6575,110 
6580,113 
6585,106 
6590,114 
6595,107 
6600,104 
6605,114 
6610,103 
6615,107 
6620,119 
6626,116 
6631,117 
6636,102 
6641,106 
6646,109 
6651,109 
6656,104 
6661,99 
6666,110 
6672,111 
6677,134 
6682,134 
6687,106 
6692,106 
6697,113 
6702,121 
6707,112 
6713,115 
6718,107 
6723,111 
6728,109 
6733,114 
6738,101 
6743,105 
6748,114 
6753,102 
6758,128 
6763,106 
6769,112 
6774,112 
6779,107 
6786,106 
6792,111 
6797,104 
6804,114 
6810,104 
6816,99 
6822,110 
6828,107 
6833,108 
6838,110 
6843,112 
6849,102 
6854,97 
6859,105 
6864,107 
6869,111 
6874,111 
6879,116 
6884,106 
6889,110 
6894,112 
6900,111 
6905,107 
6910,107 
6915,107 
6920,107 
6925,105 
6930,114 
6935,105 
6940,114 
6945,102 
6950,111 
6955,116 
6961,101 
6966,122 
6971,103 
6976,108 
6981,100 
6986,110 
6992,124 
6997,111 
7002,107 
7007,113 
7012,105 
7017,115 
7022,103 
7027,115 
7032,116 
7037,118 
7043,109 
7048,110 
7053,111 
7058,114 
7063,111 
7068,102 
7073,99 
7078,108 
7083,107 
7088,108 
7093,110 
7098,118 
7104,118 
7109,118 
7114,97 
7119,117 
7124,103 
7130,115 
7135,107 
7140,109 
7145,106 
7150,105 
7155,119 
7160,127 
7165,124 
7170,106 
7176,104 
7181,99 
7186,98 
7191,107 
7196,115 
7201,113 
7206,103 
7211,101 
7216,123 
7222,115 
7227,107 
7232,113 
7237,112 
7242,108 
7247,106 
7252,105 
7257,118 
7262,116 
7268,109 
7273,108 
7278,105 
7283,111 
7288,113 
7293,112 
7298,115 
7304,106 
7309,110 
7314,104 
7319,108 
7324,108 
7329,111 
7334,119 
7340,109 
7345,111 
7350,106 
7355,121 
7360,100 
7365,115 
7370,102 
7375,121 
7380,115 
7416,98 
7433,111 
7452,101 
7460,109 
7467,121 
7474,115 
7480,105 
7487,103 
7493,113 
7499,105 
7505,121 
7511,104 
7516,108 
7521,119 
7526,112 
7531,110 
7537,122 
7542,112 
7547,109 
7552,109 
7557,114 
7562,110 
7567,116 
7572,113 
7577,109 
7583,109 
7588,106 
7593,112 
7598,110 
7603,106 
7608,108 
7613,111 
7619,110 
7624,111 
7629,123 
7634,114 
7639,110 
7644,114 
7650,115 
7655,112 
7660,108 
7665,119 
7670,125 
7675,109 
7680,117 
7686,110 
7691,125 
7696,115 
7701,112 
7706,98 
7711,98 
7716,98 
7721,104 
7727,118 
7732,106 
7737,104 
7742,115 
7747,142 
7752,112 
7757,116 
7762,133 
7768,133 
7773,105 
7778,110 
7783,101 
7788,117 
7793,109 
7798,110 
7803,105 
7809,122 
7814,125 
7819,119 
7824,106 
7829,121 
7834,113 
7839,114 
7845,114 
7850,110 
7855,106 
7860,116 
7865,117 
7870,125 
7875,114 
7880,106 
7885,138 
7891,127 
7896,131 
7901,148 
7906,102 
7911,145 
7916,122 
7921,125 
7927,116 
7932,115 
7937,138 
7942,117 
7947,116 
7952,114 
7957,119 
7963,124 
7968,127 
7973,124 
7978,116 
7983,126 
7988,125 
7993,119 
7998,122 
8003,127 
8009,133 
8014,130 
8019,128 
8024,128 
8029,119 
8034,118 
8039,137 
8044,120 
8049,131 
8055,121 
8060,116 
8065,135 
8070,126 
8076,129 
8081,138 
8086,137 
8091,139 
8096,132 
8101,136 
8106,133 
8111,139 
8117,139 
8124,137 
8131,132 
8137,127 
8144,121 
8151,137 
8157,138 
8163,136 
8168,133 
8174,128 
8179,131 
8184,136 
8189,120 
8194,142 
8199,136 
8204,140 
8209,158 
8215,160 
8220,134 
8225,136 
8230,134 
8235,139 
8241,128 
8246,127 
8251,137 
8256,135 
8261,132 
8266,138 
8272,126 
8277,133 
8282,137 
8287,130 
8292,128 
8297,142 
8302,124 
8307,115 
8312,136 
8318,145 
8323,128 
8328,127 
8333,121 
8338,128 
8343,124 
8348,135 
8354,126 
8359,122 
8364,123 
8369,128 
8374,124 
8380,131 
8385,136 
8390,121 
8395,114 
8400,135 
8405,125 
8410,116 
8416,129 
8421,129 
8426,122 
8431,122 
8436,128 
8441,111 
8446,113 
8452,125 
8457,129 
8462,107 
8467,120 
8472,123 
8477,109 
8482,102 
8487,108 
8492,115 
8498,108 
8503,101 
8508,106 
8513,113 
8518,115 
8523,112 
8528,119 
8533,116 
8538,106 
8544,113 
8549,107 
8554,105 
8559,112 
8564,107 
8569,104 
8574,127 
8580,116 
8585,107 
8590,105 
8595,102 
8600,107 
8605,109 
8610,103 
8616,109 
8621,113 
8626,116 
8631,109 
8636,106 
8642,113 
8647,110 
8652,104 
8657,104 
8662,110 
8667,118 
8672,106 
8678,106 
8683,111 
8688,105 
8693,113 
8698,114 
8703,105 
8708,113 
8713,113 
8718,101 
8724,114 
8729,126 
8734,102 
8739,107 
8744,112 
8749,119 
8754,112 
8759,114 
8765,102 
8770,102 
8776,125 
8782,110 
8788,110 
8794,106 
8800,106 
8806,120 
8813,107 
8818,104 
8823,98 
8828,105 
8834,110 
8839,109 
8844,116 
8849,108 
8854,108 
8859,110 
8865,110 
8870,108 
8875,123 
8880,106 
8885,102 
8890,114 
8895,132 
8900,107 
8905,109 
8911,106 
8916,108 
8921,110 
8926,110 
8931,115 
8936,124 
8941,96 
8947,107 
8952,104 
8957,105 
8962,111 
8967,106 
8972,107 
8977,105 
8982,98 
8987,118 
8992,103 
8998,105 
9003,99 
9008,113 
9013,105 
9018,106 
9023,113 
9028,118 
9033,112 
9039,114 
9044,102 
9049,98 
9054,101 
9059,111 
9064,120 
9070,116 
9075,103 
9080,106 
9085,106 
9090,103 
9095,112 
9100,114 
9105,107 
9111,109 
9116,114 
9121,122 
9126,100 
9131,118 
9136,106 
9141,110 
9146,107 
9152,113 
9157,113 
9162,108 
9167,113 
9172,113 
9177,123 
9182,126 
9187,124 
9192,117 
9198,114 
9203,123 
9208,127 
9213,131 
9218,135 
9223,119 
9228,138 
9233,118 
9238,124 
9244,140 
9249,115 
9254,108 
9259,114 
9264,111 
9269,130 
9274,123 
9279,123 
9285,118 
9290,112 
9295,133 
9300,109 
9305,124 
9311,133 
9316,129 
9321,131 
9326,129 
9331,135 
9336,130 
9341,119 
9347,116 
9352,115 
9357,128 
9362,113 
9367,142 
9372,112 
9377,127 
9382,149 
9388,127 
9393,127 
9398,120 
9403,129 
9408,122 
9413,142 
9418,122 
9425,127 
9432,126 
9438,115 
9444,122 
9450,119 
9456,124 
9462,131 
9468,128 
9473,129 
9479,130 
9484,126 
9489,130 
9494,123 
9499,120 
9504,127 
9509,155 
9515,149 
9520,146 
9525,144 
9530,127 
9535,144 
9540,149 
9545,124 
9551,168 
9556,115 
9561,142 
9566,120 
9571,128 
9576,134 
9581,142 
9586,142 
9592,147 
9597,131 
9602,122 
9612,130 
9617,132 
9622,131 
9627,122 
9632,122 
9637,122 
9643,124 
9648,116 
9653,133 
9658,133 
9663,138 
9668,124 
9673,127 
9678,127 
9683,153 
9689,126 
9694,109 
9699,141 
9704,137 
9709,120 
9714,119 
9719,115 
9725,112 
9730,114 
9735,111 
9740,128 
9745,105 
9751,114 
9756,112 
9761,112 
9766,113 
9771,112 
9776,111 
9781,109 
9786,111 
9792,119 
9797,107 
9802,107 
9807,111 
9812,112 
9817,112 
9823,105 
9828,109 
9833,109 
9838,113 
9843,119 
9848,114 
9853,114 
9858,112 
9864,112 
9869,110 
9874,110 
9879,111 
9884,111 
9889,115 
9894,114 
9900,110 
9905,117 
9910,107 
9915,109 
9920,111 
9925,117 
9930,114 
9935,111 
9940,110 
9946,112 
9951,108 
9956,115 
9961,116 
9966,115 
9971,109 
9976,113 
9982,107 
9987,113 
9992,117 
9997,110 
10002,108 
10007,113 
10012,109 
10017,105 
10022,108 
10028,101 
10033,109 
10038,124 
10043,117 
10048,119 
10053,111 
10058,110 
10063,117 
10068,105 
10075,100 
10081,111 
10087,110 
10094,110 
10099,114 
10106,108 
10112,110 
10118,106 
10123,116 
10128,106 
10134,112 
10139,117 
10144,106 
10149,120 
10154,106 
10159,97 
10165,109 
10170,112 
10175,104 
10180,107 
10185,116 
10190,105 
10196,106 
10201,110 
10206,111 
10212,114 
10217,110 
10222,110 
10227,109 
10232,105 
10237,114 
10242,111 
10247,103 
10253,113 
10258,109 
10263,102 
10268,108 
10273,113 
10278,113 
10283,110 
10288,105 
10293,107 
10299,109 
10304,110 
10309,115 
10314,106 
10319,110 
10324,109 
10329,111 
10335,108 
10340,109 
10345,103 
10350,104 
10355,108 
10360,117 
10365,111 
10371,110 
10376,96 
10381,110 
10386,107 
10391,103 
10396,107 
10402,102 
10407,115 
10412,114 
10417,96 
10422,113 
10427,112 
10432,108 
10438,109 
10443,97 
10448,110 
10453,112 
10458,110 
10463,107 
10468,110 
10474,104 
10479,104 
10484,107 
10489,107 
10494,107 
10499,106 
10505,101 
10510,110 
10515,112 
10520,103 
10525,116 
10531,114 
10536,117 
10541,110 
10546,115 
10551,112 
10556,106 
10561,114 
10567,111 
10572,117 
10577,121 
10582,120 
10587,122 
10592,107 
10597,119 
10603,122 
10608,125 
10613,121 
10618,137 
10623,129 
10628,124 
10633,120 
10638,121 
10644,114 
10649,112 
10654,111 
10659,113 
10664,109 
10669,128 
10674,109 
10679,118 
10685,115 
10690,115 
10695,117 
10700,119 
10705,115 
10710,117 
10715,119 
10721,119 
10726,114 
10733,121 
10738,120 
10744,115 
10750,121 
10756,116 
10763,123 
10769,122 
10775,124 
10780,119 
10785,121 
10791,120 
10796,130 
10801,121 
10806,120 
10811,118 
10816,123 
10821,116 
10826,120 
10831,119 
10836,121 
10842,112 
10847,119 
10852,116 
10857,111 
10862,124 
10868,120 
10873,123 
10878,121 
10883,113 
10888,120 
10893,130 
10898,126 
10904,121 
10909,121 
10914,121 
10919,121 
10924,116 
10929,117 
10934,110 
10939,119 
10945,123 
10950,116 
10955,121 
10960,119 
10965,121 
10971,123 
10976,120 
10981,123 
11029,116 
11049,119 
11071,126 
11076,128 
11081,127 
11087,128 
11092,130 
11097,121 
11102,130 
11107,132 
11113,122 
11118,128 
11123,125 
11128,122 
11133,122 
11139,122 
11144,130 
11149,122 
11154,129 
11159,124 
11164,126 
11169,130 
11175,128 
11180,128 
11185,131 
11190,129 
11195,127 
11200,127 
11206,132 
11211,132 
11216,133 
11221,128 
11226,130 
11232,129 
11237,143 
11242,137 
11247,136 
11252,129 
11258,142 
11263,131 
11268,138 
11273,131 
11278,132 
11284,134 
11289,132 
11294,139 
11299,139 
11304,134 
11309,135 
11314,128 
11319,129 
11324,124 
11330,132 
11335,129 
11340,127 
11345,129 
11350,132 
11355,133 
11360,128 
11366,133 
11371,131 
11377,124 
11383,125 
11391,123 
11396,125 
11403,123 
11409,133 
11415,133 
11421,124 
11426,128 
11432,132 
11437,130 
11442,127 
11447,134 
11452,130 
11457,131 
11462,131 
11468,132 
11473,128 
11478,128 
11483,134 
11488,132 
11493,121 
11499,125 
11504,129 
11509,128 
11514,135 
11519,133 
11524,132 
11530,133 
11535,135 
11540,133 
11545,129 
11550,126 
11555,128 
11560,124 
11566,131 
11571,135 
11576,133 
11581,135 
11586,131 
11591,138 
11596,136 
11601,131 
11606,136 
11612,138 
11617,138 
11622,135 
11627,135 
11632,135 
11637,142 
11643,135 
11648,140 
11653,134 
11658,143 
11663,140 
11668,137 
11674,141 
11679,142 
11684,132 
11689,135 
11694,144 
11699,141 
11704,137 
11710,146 
11715,140 
11720,146 
11725,139 
11730,139 
11735,144 
11740,145 
11746,160 
11751,153 
11756,145 
11761,144 
11766,155 
11771,140 
11776,150 
11781,160 
11786,154 
11792,148 
11797,148 
11802,148 
11807,142 
11812,157 
11817,157 
11823,144 
11828,163 
11833,162 
11838,162 
11843,157 
11849,144 
11854,144 
11859,146 
11864,147 
11869,143 
11874,142 
11879,144 
11885,140 
11890,149 
11895,145 
11900,140 
11905,136 
11910,138 
11915,139 
11920,135 
11926,138 
11931,137 
11936,141 
11941,137 
11946,141 
11951,134 
11957,134 
11962,135 
11967,137 
11972,130 
11977,136 
11982,140 
11988,135 
11993,140 
11998,141 
12003,135 
12008,131 
12013,132 
12018,137 
12023,139 
12029,128 
12036,132 
12042,134 
12048,135 
12054,130 
12060,136 
12067,136 
12072,139 
12077,141 
12083,135 
12088,131 
12093,132 
12098,131 
12103,134 
12108,133 
12114,134 
12119,140 
12124,138 
12129,143 
12134,143 
12140,142 
12145,140 
12150,143 
12155,135 
12160,150 
12165,138 
12170,139 
12175,139 
12181,152 
12186,137 
12191,146 
12196,141 
12201,144 
12206,136 
12211,143 
12216,144 
12222,141 
12227,140 
12232,143 
12237,145 
12243,144 
12248,145 
12253,137 
12258,141 
12263,145 
12268,145 
12274,146 
12279,141 
12284,141 
12289,151 
12294,150 
12299,147 
12305,142 
12310,148 
12315,145 
12320,154 
12325,151 
12330,157 
12335,150 
12340,150 
12345,164 
12350,169 
12356,155 
12361,155 
12366,163 
12371,163 
12376,167 
12381,172 
12386,169 
12391,178 
12397,191 
12402,188 
12407,264 
12412,191 
12417,195 
12422,195 
12427,198 
12433,200 
12438,218 
12443,199 
12448,219 
12453,246 
12458,203 
12464,205 
12469,205 
12474,196 
12479,196 
12484,208 
12489,202 
12494,185 
12500,177 
12505,201 
12510,181 
12515,192 
12520,172 
12525,182 
12530,172 
12535,196 
12540,183 
12546,175 
12551,170 
